"","X","participant","text","tier_name","word","duration","vot","relative_vot","language","vot_ms","sp_eng_p","fr_sp_p","fr_eng_p","relative_vot_z"
"525",1159,314786,"t","MAU","tasse",0.537155138083476,0.0195478056987399,0.036391359428274,"french",19.5478056987399,7.3860107827121e-06,0.442011219646016,0.0249495768752137,-0.971128255371317
"526",1160,314786,"k","MAU","quitte",0.586774634725354,0.0906692976804124,0.154521501637253,"french",90.6692976804124,7.3860107827121e-06,0.442011219646016,0.0249495768752137,0.993076208381347
"527",1161,314786,"k","MAU","quelle",0.423525692654639,0.036267719072165,0.0856328664380208,"french",36.267719072165,7.3860107827121e-06,0.442011219646016,0.0249495768752137,-0.152366963275784
"528",1162,314786,"p","MAU","pile",0.479976822021764,0.038530032932417,0.0802747782072482,"french",38.530032932417,7.3860107827121e-06,0.442011219646016,0.0249495768752137,-0.241458372320614
"529",1163,314786,"p","MAU","pere",0.516273968014273,0.044052585954937,0.0853279240949819,"french",44.052585954937,7.3860107827121e-06,0.442011219646016,0.0249495768752137,-0.157437380530718
"530",1164,314786,"p","MAU","patte",0.482077573451371,0.00960015750286369,0.0199141342214545,"french",9.60015750286369,7.3860107827121e-06,0.442011219646016,0.0249495768752137,-1.24510269319294
"531",1165,314785,"t","MAU","tiro",0.279882946735395,0.0209264032073311,0.0747684110497635,"spanish",20.9264032073311,0.026577348094793,0.159062540991425,0.549530664134536,-0.333015283601217
"532",1166,314785,"t","MAU","tema",0.266251327351371,0.0185519792230592,0.0696784478320223,"spanish",18.5519792230592,0.026577348094793,0.159062540991425,0.549530664134536,-0.417648454150844
"533",1167,314785,"k","MAU","quiso",0.447313502290951,0.0599513172966781,0.134025279786174,"spanish",59.9513172966781,0.026577348094793,0.159062540991425,0.549530664134536,0.65227605613287
"534",1168,314785,"k","MAU","queja",0.219722714418671,0.0455290664375716,0.207211469046473,"spanish",45.5290664375716,0.026577348094793,0.159062540991425,0.549530664134536,1.86917664511058
"535",1169,314785,"p","MAU","piso",0.358725613903207,0.0332277348224513,0.0926271599647104,"spanish",33.2277348224513,0.026577348094793,0.159062540991425,0.549530664134536,-0.0360696126671951
"536",1170,314785,"p","MAU","pena",0.298874346721077,0.041357925257732,0.138378973342697,"spanish",41.357925257732,0.026577348094793,0.159062540991425,0.549530664134536,0.724666930787076
"537",1171,314785,"p","MAU","pato",0.29625134078876,0.0246399791049111,0.0831725488205655,"spanish",24.6399791049111,0.026577348094793,0.159062540991425,0.549530664134536,-0.193275801241169
"538",1172,314785,"k","MAU","cama",0.413000966494845,0.0530009664948452,0.12833133768346,"spanish",53.0009664948452,0.026577348094793,0.159062540991425,0.549530664134536,0.557600249557485
"539",1173,314785,"t","MAU","terre",0.548660420246277,0.0717577677548681,0.130787213924887,"french",71.7577677548681,0.026577348094793,0.159062540991425,0.549530664134536,0.598435238711238
"540",1174,314785,"t","MAU","tasse",0.640689969931271,0.106045962199313,0.165518374215673,"french",106.045962199313,0.026577348094793,0.159062540991425,0.549530664134536,1.17592629051906
"541",1175,314785,"k","MAU","quitte",0.415696340106163,0.0938590776723156,0.225787596899086,"french",93.8590776723156,0.026577348094793,0.159062540991425,0.549530664134536,2.17805050714991
"542",1176,314785,"k","MAU","quelle",0.49894687857961,0.0989468785796104,0.198311449229405,"french",98.9468785796104,0.026577348094793,0.159062540991425,0.549530664134536,1.72119190281469
"543",1177,314785,"p","MAU","pile",0.441083637600229,0.0728182273768612,0.165089387067355,"french",72.8182273768612,0.026577348094793,0.159062540991425,0.549530664134536,1.16879332296428
"544",1178,314785,"p","MAU","pere",0.818172770980509,0.054269382272838,0.0663299784565072,"french",54.269382272838,0.026577348094793,0.159062540991425,0.549530664134536,-0.47332500182223
"545",1179,314785,"t","MAU","tipping",0.527067896262886,0.0794991229954182,0.150832793192485,"english",79.4991229954182,0.026577348094793,0.159062540991425,0.549530664134536,0.931742348477259
"546",1180,314785,"t","MAU","teller",0.332159936998855,0.0825744558991981,0.248598481337871,"english",82.5744558991981,0.026577348094793,0.159062540991425,0.549530664134536,2.55733762387533
"547",1181,314785,"t","MAU","tacky",0.452801716423253,0.0928017164232532,0.204950010252407,"english",92.8017164232532,0.026577348094793,0.159062540991425,0.549530664134536,1.83157432469654
"548",1182,314785,"p","MAU","penny",0.319343753296622,0.0451087528978009,0.141254533499209,"english",45.1087528978009,0.026577348094793,0.159062540991425,0.549530664134536,0.772480198337522
"549",1183,314785,"p","MAU","pass",0.587634817081901,0.083033988402062,0.141302022937298,"english",83.033988402062,0.026577348094793,0.159062540991425,0.549530664134536,0.773269827170022
"550",1184,314785,"k","MAU","kitten",0.548885354023482,0.123154710767469,0.224372375514687,"english",123.154710767469,0.026577348094793,0.159062540991425,0.549530664134536,2.15451896720206
"551",1185,314785,"k","MAU","kennel",0.434153574241123,0.0891493055555554,0.205340485129908,"english",89.1493055555554,0.026577348094793,0.159062540991425,0.549530664134536,1.83806693092751
"552",1186,314785,"k","MAU","cabbage",0.608805483963345,0.0588054839633447,0.0965915805825516,"english",58.8054839633447,0.026577348094793,0.159062540991425,0.549530664134536,0.0298486409482222
"553",1187,314784,"t","MAU","tir",0.535404674971363,0.0264407932416953,0.049384688774168,"french",26.4407932416953,0.0332792702673861,0.492043033015083,0.319760241893288,-0.75508216397608
"554",1188,314784,"t","MAU","terre",0.416383429982818,0.0139980670103093,0.0336182134118231,"french",13.9980670103093,0.0332792702673861,0.492043033015083,0.319760241893288,-1.01723863568826
"555",1189,314784,"t","MAU","tasse",0.563359383360882,0.0140935030671677,0.0250168959343304,"french",14.0935030671677,0.0332792702673861,0.492043033015083,0.319760241893288,-1.16025671615038
"556",1190,314784,"k","MAU","quitte",0.489916137301775,0.103234104315017,0.210717909566282,"french",103.234104315017,0.0332792702673861,0.492043033015083,0.319760241893288,1.92747985199835
"557",1191,314784,"k","MAU","quelle",0.537564611970218,0.0288445017182131,0.0536577391366884,"french",28.8445017182131,0.0332792702673861,0.492043033015083,0.319760241893288,-0.684032180974666
"558",1192,314784,"p","MAU","pile",0.529961016483903,0.0228096218594172,0.0430401881458199,"french",22.8096218594171,0.0332792702673861,0.492043033015083,0.319760241893288,-0.860575107787466
"559",1193,314784,"p","MAU","pere",0.483145403780068,0.0177254140377748,0.0366875352618351,"french",17.7254140377748,0.0332792702673861,0.492043033015083,0.319760241893288,-0.966203602920572
"560",1194,314784,"p","MAU","patte",0.379828089203895,0.0176743270332187,0.0465324380570784,"french",17.6743270332187,0.0332792702673861,0.492043033015083,0.319760241893288,-0.8025078547057
"561",1195,314784,"t","MAU","tipping",0.644572326030928,0.0445723260309279,0.0691502322251253,"english",44.5723260309279,0.0332792702673861,0.492043033015083,0.319760241893288,-0.426431339140989
"562",1196,314784,"t","MAU","teller",0.51477390284937,0.0603755011454753,0.117285473896959,"english",60.3755011454753,0.0332792702673861,0.492043033015083,0.319760241893288,0.373935567963628
"563",1197,314784,"t","MAU","tacky",0.602794378221649,0.0541894866838489,0.0898971334864097,"english",54.1894866838489,0.0332792702673861,0.492043033015083,0.319760241893288,-0.0814630244973014
"564",1198,314784,"p","MAU","penny",0.564876279710767,0.0395904925544101,0.0700870154694431,"english",39.59049255441,0.0332792702673861,0.492043033015083,0.319760241893288,-0.410855011239829
"565",1199,314784,"p","MAU","pass",0.610323903445814,0.0138570184102096,0.0227043678479158,"english",13.8570184102096,0.0332792702673861,0.492043033015083,0.319760241893288,-1.19870818928797
"566",1200,314784,"p","MAU","parrot",0.50582885882016,0.0154120131729668,0.0304688293366953,"english",15.4120131729668,0.0332792702673861,0.492043033015083,0.319760241893288,-1.06960490007059
"567",1201,314784,"k","MAU","kitten",0.563190551617984,0.0940981171248567,0.1670804257183,"english",94.0981171248567,0.0332792702673861,0.492043033015083,0.319760241893288,1.2018992426945
"568",1202,314784,"k","MAU","kennel",0.475025012528637,0.0750250125286367,0.157939078048261,"english",75.0250125286367,0.0332792702673861,0.492043033015083,0.319760241893288,1.049901830667
"569",1203,314784,"k","MAU","cabbage",0.705838031572165,0.0629913015463917,0.0892432806519174,"english",62.9913015463917,0.0332792702673861,0.492043033015083,0.319760241893288,-0.0923349377290242
"570",1204,314784,"t","MAU","tiro",0.408053989475945,0.0161189862542956,0.0395020920515859,"spanish",16.1189862542956,0.0332792702673861,0.492043033015083,0.319760241893288,-0.919404666539594
"571",1205,314784,"t","MAU","tema",0.40165588308992,0.0148464347079038,0.036963070461438,"spanish",14.8464347079038,0.0332792702673861,0.492043033015083,0.319760241893288,-0.961622151828914
"572",1206,314784,"t","MAU","talla",0.394581990979382,0.0138566723940435,0.0351173462317686,"spanish",13.8566723940435,0.0332792702673861,0.492043033015083,0.319760241893288,-0.992311861525188
"573",1207,314784,"k","MAU","quiso",0.526182345360825,0.0350658648339062,0.0666420398614098,"spanish",35.0658648339062,0.0332792702673861,0.492043033015083,0.319760241893288,-0.468136212635891
"574",1208,314784,"k","MAU","queja",0.378345951460481,0.022693835910653,0.0599817067502661,"spanish",22.693835910653,0.0332792702673861,0.492043033015083,0.319760241893288,-0.5788806490884
"575",1209,314784,"p","MAU","piso",0.450312634235395,0.0112408719931272,0.0249623731126566,"spanish",11.2408719931272,0.0332792702673861,0.492043033015083,0.319760241893288,-1.16116329230195
"576",1210,314784,"p","MAU","pena",0.299112482701881,0.0132286719715633,0.0442264122582542,"spanish",13.2286719715633,0.0332792702673861,0.492043033015083,0.319760241893288,-0.840851211302752
"577",1211,314784,"p","MAU","pato",0.49116283648339,0.0110214418671246,0.0224394865581352,"spanish",11.0214418671246,0.0332792702673861,0.492043033015083,0.319760241893288,-1.20311249289773
"578",1212,314784,"k","MAU","cama",0.393673186777872,0.0336731867778717,0.0855358909594003,"spanish",33.6731867778717,0.0332792702673861,0.492043033015083,0.319760241893288,-0.153979419372247
"579",1235,314778,"t","MAU","tir",0.384593356242841,0.0332408539105585,0.0864311704063069,"french",33.2408539105585,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.139093194290006
"580",1236,314778,"t","MAU","terre",0.41845275914143,0.0407940256405661,0.0974877683308055,"french",40.7940256405661,0.000369329426055932,0.00590529151019493,0.476426939609802,0.0447499687767004
"581",1237,314778,"t","MAU","tasse",0.508976723582474,0.0187347866552119,0.0368087297260778,"french",18.7347866552119,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.964188446558307
"582",1238,314778,"k","MAU","quitte",0.571807855455327,0.125452373281787,0.219396029776279,"french",125.452373281787,0.000369329426055932,0.00590529151019493,0.476426939609802,2.0717749669852
"583",1239,314778,"k","MAU","quelle",0.339330210123139,0.0410751360252004,0.12104768393682,"french",41.0751360252004,0.000369329426055932,0.00590529151019493,0.476426939609802,0.436491572855226
"584",1240,314778,"p","MAU","pile",0.61837698802844,0.129128633304696,0.208818626508717,"french",129.128633304696,0.000369329426055932,0.00590529151019493,0.476426939609802,1.89589959492053
"585",1241,314778,"p","MAU","pere",0.588352326791595,0.0860242630578195,0.146212157478712,"french",86.0242630578195,0.000369329426055932,0.00590529151019493,0.476426939609802,0.854912903217538
"586",1242,314778,"p","MAU","patte",0.57153251183285,0.0854491963774343,0.149508898633617,"french",85.4491963774343,0.000369329426055932,0.00590529151019493,0.476426939609802,0.909729341860657
"587",1243,314778,"t","MAU","tipping",0.485620435996564,0.0509020618556701,0.104818615697693,"english",50.9020618556701,0.000369329426055932,0.00590529151019493,0.476426939609802,0.166643355611508
"588",1244,314778,"t","MAU","teller",0.465339481314433,0.046448131443299,0.0998155826195922,"english",46.448131443299,0.000369329426055932,0.00590529151019493,0.476426939609802,0.0834556126650605
"589",1245,314778,"t","MAU","tacky",0.448515356529209,0.065748496563574,0.146591405637394,"english",65.748496563574,0.000369329426055932,0.00590529151019493,0.476426939609802,0.861218837606708
"590",1246,314778,"p","MAU","penny",0.379823256729668,0.0388835194730813,0.102372666191833,"english",38.8835194730813,0.000369329426055932,0.00590529151019493,0.476426939609802,0.125973422877281
"591",1247,314778,"p","MAU","pass",0.436034418158917,0.0383886383161511,0.0880403856150641,"english",38.3886383161511,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.112336029377872
"592",1248,314778,"p","MAU","parrot",0.521237113402062,0.0323571456571,0.0620775935272686,"english",32.3571456571,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.544031371114742
"593",1249,314778,"k","MAU","kitten",0.489104112972509,0.07868610395189,0.160878025485573,"english",78.68610395189,0.000369329426055932,0.00590529151019493,0.476426939609802,1.09876906782727
"594",1250,314778,"k","MAU","kennel",0.464745892396907,0.0781558741408935,0.168169047687131,"english",78.1558741408935,0.000369329426055932,0.00590529151019493,0.476426939609802,1.22000026323449
"595",1251,314778,"k","MAU","cabbage",0.701385935710195,0.0713859357101948,0.101778396280376,"english",71.3859357101948,0.000369329426055932,0.00590529151019493,0.476426939609802,0.116092222440793
"596",1252,314778,"t","MAU","tiro",0.348690265249141,0.00742321735395191,0.0212888574582029,"spanish",7.42321735395191,0.000369329426055932,0.00590529151019493,0.476426939609802,-1.22224453466072
"597",1253,314778,"t","MAU","tema",0.354480106314433,0.0159068943298968,0.0448738703429155,"spanish",15.9068943298968,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.830085626531554
"598",1254,314778,"t","MAU","talla",0.375972087986827,0.0259720879868269,0.0690798301700974,"spanish",25.9720879868269,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.427601946643505
"599",1255,314778,"k","MAU","quiso",0.425752657860825,0.0174975837628866,0.0410980024195325,"spanish",17.4975837628866,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.892868727363931
"600",1256,314778,"k","MAU","queja",0.458322102305269,0.034252845790378,0.0747353130431481,"spanish",34.252845790378,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.333565619452166
"601",1257,314778,"p","MAU","piso",0.367070268401436,0.0154827104810997,0.0421791461033491,"spanish",15.4827104810997,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.87489205172467
"602",1258,314778,"p","MAU","pena",0.407939031628097,0.0186640893470791,0.0457521538760097,"spanish",18.6640893470791,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.815482000362271
"603",1259,314778,"p","MAU","pato",0.363559206758305,0.0135592067583047,0.0372957320465244,"spanish",13.5592067583047,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.956090833927088
"604",1260,314778,"k","MAU","cama",0.388521021262886,0.0272184636311568,0.0700566047692432,"spanish",27.2184636311568,0.000369329426055932,0.00590529151019493,0.476426939609802,-0.411360664005173
"605",1286,314773,"t","MAU","tir",0.276284722222222,0.0234715063001145,0.0849540507029406,"french",23.4715063001145,0.00448524205216344,0.0952132120614627,0.141535775529425,-0.163653946191214
"606",1287,314773,"t","MAU","tasse",0.633315435280642,0.0248854524627721,0.0392939301277957,"french",24.8854524627721,0.00448524205216344,0.0952132120614627,0.141535775529425,-0.922865871040378
"607",1288,314773,"k","MAU","quitte",0.672372028923253,0.0933204467353953,0.138792874660238,"french",93.3204467353953,0.00448524205216344,0.0952132120614627,0.141535775529425,0.731549059262202
"608",1289,314773,"k","MAU","quelle",0.444157871263665,0.0458871843405823,0.103312779778122,"french",45.8871843405823,0.00448524205216344,0.0952132120614627,0.141535775529425,0.141605125913384
"609",1290,314773,"p","MAU","pile",0.583938924193043,0.0662341544663241,0.113426510414346,"french",66.2341544663241,0.00448524205216344,0.0952132120614627,0.141535775529425,0.309770798868557
"610",1291,314773,"p","MAU","pere",0.544911438858308,0.0194275399787999,0.0356526558141342,"french",19.4275399787999,0.00448524205216344,0.0952132120614627,0.141535775529425,-0.983411021726722
"611",1292,314773,"p","MAU","patte",0.546777534390577,0.0613127956693328,0.11213481135005,"french",61.3127956693328,0.00448524205216344,0.0952132120614627,0.141535775529425,0.288293121618098
"612",1293,314773,"t","MAU","tipping",0.674031913841012,0.0865711938896048,0.128437826328243,"english",86.5711938896048,0.00448524205216344,0.0952132120614627,0.141535775529425,0.559370885463871
"613",1294,314773,"t","MAU","teller",0.459781786941581,0.0251643241898271,0.0547310156785841,"english",25.1643241898271,0.00448524205216344,0.0952132120614627,0.141535775529425,-0.666186315939618
"614",1295,314773,"t","MAU","tacky",0.588962772050401,0.095501856146462,0.162152619280136,"english",95.501856146462,0.00448524205216344,0.0952132120614627,0.141535775529425,1.11996232785334
"615",1296,314773,"p","MAU","penny",0.398646594000573,0.0370774526496176,0.0930083266923995,"english",37.0774526496176,0.00448524205216344,0.0952132120614627,0.141535775529425,-0.0297317773445519
"616",1297,314773,"p","MAU","pass",0.713684489905498,0.0772672341433418,0.108265256196857,"english",77.2672341433418,0.00448524205216344,0.0952132120614627,0.141535775529425,0.223952239921765
"617",1298,314773,"p","MAU","parrot",0.425860408040057,0.0451954277688473,0.106127329321011,"english",45.1954277688473,0.00448524205216344,0.0952132120614627,0.141535775529425,0.188403941797442
"618",1299,314773,"k","MAU","kitten",0.475750793883964,0.0899829674234834,0.189138869719743,"english",89.9829674234834,0.00448524205216344,0.0952132120614627,0.141535775529425,1.5686751845572
"619",1300,314773,"k","MAU","cabbage",0.695558911440435,0.0950993789375715,0.136723687057118,"english",95.0993789375715,0.00448524205216344,0.0952132120614627,0.141535775529425,0.697143720790671
"620",1301,314773,"t","MAU","tiro",0.476707071520618,0.0127255154639175,0.0266946228075141,"spanish",12.7255154639175,0.00448524205216344,0.0952132120614627,0.141535775529425,-1.13236037613383
"621",1302,314773,"t","MAU","tema",0.539597528209568,0.0222696520618557,0.0412708563283238,"spanish",22.2696520618557,0.00448524205216344,0.0952132120614627,0.141535775529425,-0.889994605544757
"622",1303,314773,"k","MAU","quiso",0.46361636424377,0.0621512899353103,0.134057584521825,"spanish",62.1512899353103,0.00448524205216344,0.0952132120614627,0.141535775529425,0.652813201900915
"623",1304,314773,"k","MAU","queja",0.461267311261544,0.0457271932331333,0.0991338256944149,"spanish",45.7271932331333,0.00448524205216344,0.0952132120614627,0.141535775529425,0.0721197252227294
"624",1305,314773,"p","MAU","piso",0.52510307694356,0.0154135049998358,0.0293532940038219,"spanish",15.4135049998358,0.00448524205216344,0.0952132120614627,0.141535775529425,-1.08815342155148
"625",1306,314773,"p","MAU","pena",0.44408796007105,0.0140879600710501,0.0317233551407161,"spanish",14.0879600710501,0.00448524205216344,0.0952132120614627,0.141535775529425,-1.0487453197969
"626",1307,314773,"p","MAU","pato",0.444556307273769,0.0145563072737686,0.0327434501222911,"spanish",14.5563072737686,0.00448524205216344,0.0952132120614627,0.141535775529425,-1.03178372914109
"627",1308,314773,"k","MAU","cama",0.424658684135166,0.0102874149335077,0.0242251373110583,"spanish",10.2874149335077,0.00448524205216344,0.0952132120614627,0.141535775529425,-1.17342165265993
"628",1309,314772,"t","MAU","tipping",0.510154236469072,0.0827158505154639,0.162138907417421,"english",82.7158505154639,0.0104756675094769,0.478964798681109,0.000692188497858584,1.11973433437558
"629",1310,314772,"t","MAU","teller",0.471689760106299,0.0954607008279487,0.202380269621363,"english",95.4607008279487,0.0104756675094769,0.478964798681109,0.000692188497858584,1.78884605971864
"630",1311,314772,"t","MAU","tacky",0.519423039835012,0.0887251217067584,0.170814759651287,"english",88.7251217067584,0.0104756675094769,0.478964798681109,0.000692188497858584,1.26399173867525
"631",1312,314772,"p","MAU","penny",0.516037281643757,0.0360372816437572,0.0698346474676519,"english",36.0372816437572,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.415051250627653
"632",1313,314772,"p","MAU","pass",0.60399713899486,0.0596297000923325,0.0987251366646622,"english",59.6297000923325,0.0104756675094769,0.478964798681109,0.000692188497858584,0.065324263865315
"633",1314,314772,"p","MAU","parrot",0.233562875859106,0.0392370060137458,0.167993333141758,"english",39.2370060137458,0.0104756675094769,0.478964798681109,0.000692188497858584,1.21707857628894
"634",1315,314772,"k","MAU","kitten",0.401488312571592,0.0682229023482246,0.169925002078508,"english",68.2229023482246,0.0104756675094769,0.478964798681109,0.000692188497858584,1.24919732834585
"635",1316,314772,"k","MAU","kennel",0.514290028994845,0.0877707080469645,0.170663833826427,"english",87.7707080469645,0.0104756675094769,0.478964798681109,0.000692188497858584,1.26148222524081
"636",1317,314772,"k","MAU","cabbage",0.72980441902921,0.0905279030641466,0.124044059892878,"english",90.5279030641466,0.0104756675094769,0.478964798681109,0.000692188497858584,0.486313700535039
"637",1318,314772,"t","MAU","terre",0.474746421604818,0.036630322733738,0.0771576594720061,"french",36.630322733738,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.293288145986494
"638",1319,314772,"t","MAU","tasse",0.636493145045819,0.0258045174684994,0.0405417052317851,"french",25.8045174684994,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.902118537775684
"639",1320,314772,"k","MAU","quitte",0.520108674720749,0.0497091966222253,0.0955746347605422,"french",49.7091966222253,0.0104756675094769,0.478964798681109,0.000692188497858584,0.012939412823771
"640",1321,314772,"k","MAU","quelle",0.599834264032073,0.0735252004581901,0.122575859478175,"french",73.5252004581901,0.0104756675094769,0.478964798681109,0.000692188497858584,0.461901253768138
"641",1322,314772,"p","MAU","pile",0.548434886861243,0.0334684700892171,0.0610254214146752,"french",33.468470089217,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.561526323051192
"642",1323,314772,"p","MAU","pere",0.546644154002155,0.0257054728653496,0.0470241429953137,"french",25.7054728653496,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.794332049475377
"643",1324,314772,"p","MAU","patte",0.667197257157721,0.0293274895057855,0.043956250106185,"french",29.3274895057855,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.845343322250122
"644",1325,314772,"t","MAU","tiro",0.379497780641466,0.0350658648339062,0.0924007112100478,"spanish",35.0658648339062,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.0398348807554418
"645",1326,314772,"k","MAU","quiso",0.432692001360252,0.0707680054410083,0.163552839475967,"spanish",70.7680054410083,0.0104756675094769,0.478964798681109,0.000692188497858584,1.14324443610665
"646",1327,314772,"k","MAU","queja",0.424792248353379,0.0444686068155785,0.104683188047692,"spanish",44.4686068155785,0.0104756675094769,0.478964798681109,0.000692188497858584,0.164391537492328
"647",1328,314772,"p","MAU","piso",0.436017772766323,0.0156948024054981,0.0359957859192807,"spanish",15.6948024054981,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.977705638904238
"648",1329,314772,"p","MAU","pena",0.358520860180412,0.0215626789805268,0.0601434431728078,"spanish",21.5626789805268,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.576191382850612
"649",1330,314772,"p","MAU","pato",0.429476750051457,0.0202279317010308,0.0470990145534239,"spanish",20.2279317010308,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.793087125479705
"650",1331,314772,"k","MAU","cama",0.36116781041989,0.0311678104198896,0.0862973097842087,"spanish",31.1678104198896,0.0104756675094769,0.478964798681109,0.000692188497858584,-0.141318956712106
"651",1332,314768,"t","MAU","tipping",0.628337869546498,0.127007785591274,0.202132947490403,"english",127.007785591274,0.00163453655422625,0.926774464864243,0.00652629584686637,1.78473372035687
"652",1333,314768,"t","MAU","teller",0.603672502870264,0.0936725028702641,0.155171061171218,"english",93.6725028702641,0.00163453655422625,0.926774464864243,0.00652629584686637,1.00387673492122
"653",1334,314768,"p","MAU","penny",0.576579057835821,0.113501305970149,0.196852980398168,"english",113.501305970149,0.00163453655422625,0.926774464864243,0.00652629584686637,1.69694126758315
"654",1335,314768,"p","MAU","pass",0.785524959816303,0.0562525832376578,0.0716114523602313,"english",56.2525832376578,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.385507494597562
"655",1336,314768,"p","MAU","parrot",0.672307306116436,0.0851084984242844,0.12659166076286,"english",85.1084984242844,0.00163453655422625,0.926774464864243,0.00652629584686637,0.528673837474741
"656",1337,314768,"k","MAU","kitten",0.40303839695752,0.0870157146957519,0.215899317168342,"english",87.0157146957519,0.00163453655422625,0.926774464864243,0.00652629584686637,2.0136335105835
"657",1338,314768,"k","MAU","kennel",0.396477008403514,0.0832287533335266,0.209920755981948,"english",83.2287533335266,0.00163453655422625,0.926774464864243,0.00652629584686637,1.91422521097815
"658",1339,314768,"k","MAU","cabbage",0.774768599311137,0.144768599311137,0.186853983808654,"english",144.768599311137,0.00163453655422625,0.926774464864243,0.00652629584686637,1.53068333064249
"659",1340,314768,"t","MAU","tiro",0.289343465401861,0.021318314969931,0.0736782319943621,"spanish",21.318314969931,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.351142194539164
"660",1341,314768,"t","MAU","tema",0.313643797477829,0.0220734041071229,0.0703773015268481,"spanish",22.0734041071229,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.406028290818961
"661",1342,314768,"t","MAU","talla",0.311210993111366,0.0187508610792193,0.0602512812666272,"spanish",18.7508610792193,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.574398309031502
"662",1343,314768,"k","MAU","quiso",0.34311072402411,0.0631107240241103,0.183936903177866,"spanish",63.1107240241103,0.00163453655422625,0.926774464864243,0.00652629584686637,1.48217968297919
"663",1344,314768,"k","MAU","queja",0.382881910160735,0.0448262772675087,0.117075986297421,"spanish",44.8262772675087,0.00163453655422625,0.926774464864243,0.00652629584686637,0.370452320839575
"664",1345,314768,"p","MAU","piso",0.526552346440873,0.0263683983926521,0.0500774492239645,"spanish",26.3683983926521,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.743563315845055
"665",1346,314768,"p","MAU","pena",0.30732409586682,0.0182820895522388,0.0594879796218822,"spanish",18.2820895522388,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.587090078208801
"666",1347,314768,"p","MAU","pato",0.276855324339839,0.0168553243398392,0.060881344362911,"spanish",16.8553243398392,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.563921958770472
"667",1348,314768,"k","MAU","cama",0.340483191016073,0.0216806831228473,0.0636762216018582,"spanish",21.6806831228473,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.517450243374844
"668",1349,314768,"t","MAU","tir",0.353773715556831,0.0602957376578644,0.170435888836344,"french",60.2957376578644,0.00163453655422625,0.926774464864243,0.00652629584686637,1.2576920785548
"669",1350,314768,"t","MAU","terre",0.339764366570713,0.0245338715780683,0.0722084891529148,"french",24.5338715780683,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.375580287948315
"670",1351,314768,"t","MAU","tasse",0.510776173220436,0.0238780496555684,0.046748558189427,"french",23.8780496555684,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.798914325393639
"671",1352,314768,"k","MAU","quitte",0.403213497416763,0.0576588978185993,0.142998431818375,"french",57.6588978185993,0.00163453655422625,0.926774464864243,0.00652629584686637,0.801476801564977
"672",1353,314768,"k","MAU","quelle",0.392733259370106,0.0288609880567687,0.0734875067700099,"french",28.8609880567687,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.354313470980701
"673",1354,314768,"p","MAU","pere",0.489242637831242,0.014861842321047,0.0303772426437072,"french",14.861842321047,0.00163453655422625,0.926774464864243,0.00652629584686637,-1.07112775433813
"674",1355,314768,"p","MAU","patte",0.506337722445465,0.0277747129735937,0.0548541255023423,"french",27.7747129735937,0.00163453655422625,0.926774464864243,0.00652629584686637,-0.66413931200958
"675",1430,314760,"t","MAU","tir",0.363710878300804,0.113208323765786,0.311259108593828,"french",113.208323765786,0.00258446582403119,0.0916870268975404,0.239965626074399,3.59922482942834
"676",1431,314760,"t","MAU","terre",0.620705453501722,0.0951606199770379,0.153310429995721,"french",95.1606199770379,0.00258446582403119,0.0916870268975404,0.239965626074399,0.972939160548007
"677",1432,314760,"t","MAU","tasse",0.66806516934558,0.0549634615384617,0.0822726046207476,"french",54.9634615384617,0.00258446582403119,0.0916870268975404,0.239965626074399,-0.2082395893257
