"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","","1","10","11","12","13","14","15","16","2","3","4","5","6","7","8","9","age","cabbage","cama","Condition_Id","cookie","copy_of_copy_of_parrot_recording","copy_of_copy_of_pocket","copy_of_parrot_recording","copy_of_pepper","copy_of_pocket","copy_of_pool_recording","copy_of_puppy_recording","copy_of_recording","copy_of_recording_2","country of origin","country_current","country_now","country_origin","current_age","Do you speak a third language?","kennel","kitten","L2","l3","language","new","parrot_recording","pass","pato","patte_object","patte_recording","peche_recording","pena","penny","pepper","pere_recording","pere_recordingg","pile","pile_recording","pipe_recording","piso","piso_recording","poche","poche_recording","pocket","pomme_recording.","pool_recording","poudre_recording","pour_recording","prolific_id","puppy_recording","puro_recording","queja","quelle_ojb","quete","quiso","quitte_obj","recording_1","self_prof","sex","tacky","talla","tasse","teller","tema","terre","test","tipping","tir","tiro","v","completed","crowdsourcing_code","crowdsourcing_subj_id","end_time","exp_subject_id","group_name","rec_session_id","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
1,"block_1",4,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pato.wav","","","","blockNr_1_taskNr_4_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_queja.wav","","","blockNr_1_taskNr_4_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_talla.wav","","","blockNr_1_taskNr_4_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_4_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-16T21:10:27.000Z",282403,"group_1",307996,"session_1",1,"2021-09-16T21:04:55.000Z","26","26","","0.6 ms","0.6 ms",true
1,"block_1",2,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T21:10:27.000Z",282403,"group_1",307996,"session_1",1,"2021-09-16T21:04:55.000Z","26","26","","0.6 ms","0.6 ms",true
1,"block_1",1,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","11","","","1","","","","","","","","","","","","","Mexico","Mexico","24","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","613abc231e3ea48219614e30","","","","","","","","","6","Male","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T21:10:27.000Z",282403,"group_1",307996,"session_1",1,"2021-09-16T21:04:55.000Z","26","26","","0.6 ms","0.6 ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T21:40:42.000Z",282402,"group_1",307995,"session_1",1,"2021-09-16T21:28:31.000Z","27","27","","1.2 ms","5.6 ms",true
1,"block_1",6,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_kennel.wav","""times=1631827713947;1631828341841;1631828436747---values=[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_6_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_6_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_tacky.wav","","","blockNr_1_taskNr_6_trialNr_1_teller.wav","","","","blockNr_1_taskNr_6_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-16T21:40:42.000Z",282402,"group_1",307995,"session_1",1,"2021-09-16T21:28:31.000Z","27","27","","1.2 ms","5.6 ms",true
1,"block_1",5,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_quelle.wav","blockNr_1_taskNr_5_trialNr_1_patte.wav","","blockNr_1_taskNr_5_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_tasse.wav","","","blockNr_1_taskNr_5_trialNr_1_terre.wav","","","blockNr_1_taskNr_5_trialNr_1_tir.wav","","","yes","","&quot;&quot;","2021-09-16T21:40:42.000Z",282402,"group_1",307995,"session_1",1,"2021-09-16T21:28:31.000Z","27","27","","1.2 ms","5.6 ms",true
1,"block_1",4,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pato.wav","","","","blockNr_1_taskNr_4_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_queja.wav","","","blockNr_1_taskNr_4_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_talla.wav","","","blockNr_1_taskNr_4_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_4_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-16T21:40:42.000Z",282402,"group_1",307995,"session_1",1,"2021-09-16T21:28:31.000Z","27","27","","1.2 ms","5.6 ms",true
1,"block_1",2,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T21:40:42.000Z",282402,"group_1",307995,"session_1",1,"2021-09-16T21:28:31.000Z","27","27","","1.2 ms","5.6 ms",true
1,"block_1",1,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","8","","","1","","","","","","","","","","","","","Mexico","Mexico","26","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","6140de5c6749dcba4caccaf","","","","","","","","","5","Male","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T21:40:42.000Z",282402,"group_1",307995,"session_1",1,"2021-09-16T21:28:31.000Z","27","27","","1.2 ms","5.6 ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","11","","","1","","","","","","","","","","","","","Mexico","Mexico","24","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","613abc231e3ea48219614e30","","","","","","","","","6","Male","","","","","","","","","","","","no","","&quot;&quot;","",282401,"group_1",307994,"session_1",1,"2021-09-16T21:02:36.000Z","25","25","","NaN ms","NaN ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","","&quot;&quot;","",282401,"group_1",307994,"session_1",1,"2021-09-16T21:02:36.000Z","25","25","","NaN ms","NaN ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","11","","","1","","","","","","","","","","","","","Mexico","Mexico","24","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","613abc231e3ea48219614e30","","","","","","","","","6","Male","","","","","","","","","","","","no","","&quot;&quot;","",282398,"group_1",307991,"session_1",1,"2021-09-16T20:59:33.000Z","24","24","","NaN ms","NaN ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","","&quot;&quot;","",282398,"group_1",307991,"session_1",1,"2021-09-16T20:59:33.000Z","24","24","","NaN ms","NaN ms",true
1,"block_1",2,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","","&quot;&quot;","",282397,"group_1",307989,"session_1",1,"2021-09-16T20:57:22.000Z","23","23","","NaN ms","NaN ms",true
1,"block_1",1,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","11","","","1","","","","","","","","","","","","","Mexico","Mexico","24","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","613abc231e3ea48219614e30","","","","","","","","","6","Male","","","","","","","","","","","","no","","&quot;&quot;","",282397,"group_1",307989,"session_1",1,"2021-09-16T20:57:22.000Z","23","23","","NaN ms","NaN ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T21:01:43.000Z",282394,"group_1",307986,"session_1",1,"2021-09-16T20:52:14.000Z","22","22","","84.1 ms","259.6 ms",true
1,"block_1",6,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_6_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_quelle.wav","blockNr_1_taskNr_6_trialNr_1_patte.wav","","blockNr_1_taskNr_6_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_tasse.wav","","","blockNr_1_taskNr_6_trialNr_1_terre.wav","","","blockNr_1_taskNr_6_trialNr_1_tir.wav","","","yes","","&quot;&quot;","2021-09-16T21:01:43.000Z",282394,"group_1",307986,"session_1",1,"2021-09-16T20:52:14.000Z","22","22","","84.1 ms","259.6 ms",true
1,"block_1",5,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pato.wav","","","","blockNr_1_taskNr_5_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_queja.wav","","","blockNr_1_taskNr_5_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_talla.wav","","","blockNr_1_taskNr_5_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_5_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-16T21:01:43.000Z",282394,"group_1",307986,"session_1",1,"2021-09-16T20:52:14.000Z","22","22","","84.1 ms","259.6 ms",true
1,"block_1",4,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_kennel.wav","""times=1631825537020;1631825668518---values=[object Object];[object Object]""","","","","","blockNr_1_taskNr_4_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_4_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_tacky.wav","","","blockNr_1_taskNr_4_trialNr_1_teller.wav","","","","blockNr_1_taskNr_4_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-16T21:01:43.000Z",282394,"group_1",307986,"session_1",1,"2021-09-16T20:52:14.000Z","22","22","","84.1 ms","259.6 ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","18","","","1","","","","","","","","","","","","","Mexico","Mexico","21","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","6140ec6f5e9d0a6db7499f31","","","","","","","","","5","Male","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T21:01:43.000Z",282394,"group_1",307986,"session_1",1,"2021-09-16T20:52:14.000Z","22","22","","84.1 ms","259.6 ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T21:01:43.000Z",282394,"group_1",307986,"session_1",1,"2021-09-16T20:52:14.000Z","22","22","","84.1 ms","259.6 ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:55:43.000Z",282391,"group_1",307983,"session_1",1,"2021-09-16T20:46:20.000Z","21","21","","2.4 ms","5.5 ms",true
1,"block_1",6,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_kennel.wav","""times=1631825184481;1631825598795;1631825729611---values=[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_6_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_6_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_tacky.wav","","","blockNr_1_taskNr_6_trialNr_1_teller.wav","","","","blockNr_1_taskNr_6_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-16T20:55:43.000Z",282391,"group_1",307983,"session_1",1,"2021-09-16T20:46:20.000Z","21","21","","2.4 ms","5.5 ms",true
1,"block_1",5,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pato.wav","","","","blockNr_1_taskNr_5_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_queja.wav","","","blockNr_1_taskNr_5_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_talla.wav","","","blockNr_1_taskNr_5_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_5_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-16T20:55:43.000Z",282391,"group_1",307983,"session_1",1,"2021-09-16T20:46:20.000Z","21","21","","2.4 ms","5.5 ms",true
1,"block_1",4,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_quelle.wav","blockNr_1_taskNr_4_trialNr_1_patte.wav","","blockNr_1_taskNr_4_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_tasse.wav","","","blockNr_1_taskNr_4_trialNr_1_terre.wav","","","blockNr_1_taskNr_4_trialNr_1_tir.wav","","","yes","","&quot;&quot;","2021-09-16T20:55:43.000Z",282391,"group_1",307983,"session_1",1,"2021-09-16T20:46:20.000Z","21","21","","2.4 ms","5.5 ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","8","","","1","","","","","","","","","","","","","Mexico","Mexico","19","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","613b85d4984fc773849f75f3","","","","","","","","","5","Male","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:55:43.000Z",282391,"group_1",307983,"session_1",1,"2021-09-16T20:46:20.000Z","21","21","","2.4 ms","5.5 ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:55:43.000Z",282391,"group_1",307983,"session_1",1,"2021-09-16T20:46:20.000Z","21","21","","2.4 ms","5.5 ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:50:37.000Z",282390,"group_1",307982,"session_1",1,"2021-09-16T20:45:17.000Z","20","20","","15.5 ms","115.3 ms",true
1,"block_1",6,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_kennel.wav","""times=1631825118459;1631825366099;1631825421107---values=[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_6_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_6_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_tacky.wav","","","blockNr_1_taskNr_6_trialNr_1_teller.wav","","","","blockNr_1_taskNr_6_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-16T20:50:37.000Z",282390,"group_1",307982,"session_1",1,"2021-09-16T20:45:17.000Z","20","20","","15.5 ms","115.3 ms",true
1,"block_1",5,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pato.wav","","","","blockNr_1_taskNr_5_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_queja.wav","","","blockNr_1_taskNr_5_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_talla.wav","","","blockNr_1_taskNr_5_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_5_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-16T20:50:37.000Z",282390,"group_1",307982,"session_1",1,"2021-09-16T20:45:17.000Z","20","20","","15.5 ms","115.3 ms",true
1,"block_1",4,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_quelle.wav","blockNr_1_taskNr_4_trialNr_1_patte.wav","","blockNr_1_taskNr_4_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_tasse.wav","","","blockNr_1_taskNr_4_trialNr_1_terre.wav","","","blockNr_1_taskNr_4_trialNr_1_tir.wav","","","yes","","&quot;&quot;","2021-09-16T20:50:37.000Z",282390,"group_1",307982,"session_1",1,"2021-09-16T20:45:17.000Z","20","20","","15.5 ms","115.3 ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","5","","","1","","","","","","","","","","","","","Mexico","Mexico","21","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","613bc7f851aaeed5e879f7cb","","","","","","","","","7","Female","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:50:37.000Z",282390,"group_1",307982,"session_1",1,"2021-09-16T20:45:17.000Z","20","20","","15.5 ms","115.3 ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:50:37.000Z",282390,"group_1",307982,"session_1",1,"2021-09-16T20:45:17.000Z","20","20","","15.5 ms","115.3 ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:53:26.000Z",282375,"group_1",307964,"session_1",1,"2021-09-16T20:34:45.000Z","19","19","","99.3 ms","274.9 ms",true
1,"block_1",6,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_kennel.wav","""times=1631824487522;1631825430167;1631825532969---values=[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_6_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_6_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_tacky.wav","","","blockNr_1_taskNr_6_trialNr_1_teller.wav","","","","blockNr_1_taskNr_6_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-16T20:53:26.000Z",282375,"group_1",307964,"session_1",1,"2021-09-16T20:34:45.000Z","19","19","","99.3 ms","274.9 ms",true
1,"block_1",5,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_quelle.wav","blockNr_1_taskNr_5_trialNr_1_patte.wav","","blockNr_1_taskNr_5_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_tasse.wav","","","blockNr_1_taskNr_5_trialNr_1_terre.wav","","","","","","yes","","&quot;&quot;","2021-09-16T20:53:26.000Z",282375,"group_1",307964,"session_1",1,"2021-09-16T20:34:45.000Z","19","19","","99.3 ms","274.9 ms",true
1,"block_1",4,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pato.wav","","","","blockNr_1_taskNr_4_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_queja.wav","","","blockNr_1_taskNr_4_trialNr_1_quiso.wav","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_4_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-16T20:53:26.000Z",282375,"group_1",307964,"session_1",1,"2021-09-16T20:34:45.000Z","19","19","","99.3 ms","274.9 ms",true
1,"block_1",2,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:53:26.000Z",282375,"group_1",307964,"session_1",1,"2021-09-16T20:34:45.000Z","19","19","","99.3 ms","274.9 ms",true
1,"block_1",1,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","8","","","1","","","","","","","","","","","","","Mexico","Mexico","22","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","613ad089983f33fc8194d601","","","","","","","","","5","Prefer not to say","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:53:26.000Z",282375,"group_1",307964,"session_1",1,"2021-09-16T20:34:45.000Z","19","19","","99.3 ms","274.9 ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:24:35.000Z",282364,"group_1",307953,"session_1",1,"2021-09-16T20:13:00.000Z","18","18","","14.3 ms","109.4 ms",true
1,"block_1",6,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_6_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_quelle.wav","blockNr_1_taskNr_6_trialNr_1_patte.wav","","blockNr_1_taskNr_6_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_tasse.wav","","","blockNr_1_taskNr_6_trialNr_1_terre.wav","","","blockNr_1_taskNr_6_trialNr_1_tir.wav","","","yes","","&quot;&quot;","2021-09-16T20:24:35.000Z",282364,"group_1",307953,"session_1",1,"2021-09-16T20:13:00.000Z","18","18","","14.3 ms","109.4 ms",true
1,"block_1",5,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pato.wav","","","","blockNr_1_taskNr_5_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_queja.wav","","","blockNr_1_taskNr_5_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_talla.wav","","","blockNr_1_taskNr_5_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_5_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-16T20:24:35.000Z",282364,"group_1",307953,"session_1",1,"2021-09-16T20:13:00.000Z","18","18","","14.3 ms","109.4 ms",true
1,"block_1",4,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_kennel.wav","""times=1631823182297;1631823361873;1631823604435---values=[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_4_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_4_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_tacky.wav","","","blockNr_1_taskNr_4_trialNr_1_teller.wav","","","","blockNr_1_taskNr_4_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-16T20:24:35.000Z",282364,"group_1",307953,"session_1",1,"2021-09-16T20:13:00.000Z","18","18","","14.3 ms","109.4 ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","13","","","1","","","","","","","","","","","","","Mexico","Mexico","25","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","613a65aaf5d6e392ce2aacab","","","","","","","","","4","Female","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-16T20:24:35.000Z",282364,"group_1",307953,"session_1",1,"2021-09-16T20:13:00.000Z","18","18","","14.3 ms","109.4 ms",true
